Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Georgia,7/1/21,367058,5327,,,980,,9201.35115656746,,,,,268,GEO,2021/07/01,11,368460,0
Georgia,7/2/21,368022,5335,,,964,,9225.516554174736,,,,,268,GEO,2021/07/02,8,368460,0
Georgia,7/3/21,369048,5347,,,1026,,9251.236157852187,,,,,268,GEO,2021/07/03,12,368460,0
Georgia,7/5/21,369886,5373,,,838,,9272.243007639425,,,,,268,GEO,2021/07/05,26,370357,0
Georgia,7/6/21,371293,5383,,,1407,,9307.513458296515,,,,,268,GEO,2021/07/06,10,376193,0
Georgia,7/7/21,372685,5394,,,1392,,9342.407891355982,,,,,268,GEO,2021/07/07,11,387697,0
Georgia,7/8/21,373728,5415,,,1043,,9368.55364831074,,,,,268,GEO,2021/07/08,21,395220,0
Georgia,7/9/21,374836,5421,,,1108,,9396.328814855202,,,,,268,GEO,2021/07/09,6,395220,0
Georgia,7/10/21,376200,5443,,,1364,,9430.521348399105,,,,,268,GEO,2021/07/10,22,289399,0
Georgia,7/11/21,377152,5452,,,952,,9454.38593192828,,,,,268,GEO,2021/07/11,9,289399,0
Germany,6/13/21,3723295,89849,,,1000,,4443.924190965226,,,,,276,DEU,2021/06/13,8,60735326,629915
Germany,6/14/21,3724168,89944,,,873,,4444.966156702218,,,,,276,DEU,2021/06/14,95,61429675,694349
Germany,6/15/21,3725328,90079,,,1160,,4446.350670167179,,,,,276,DEU,2021/06/15,135,62264554,834879
Germany,6/16/21,3726767,90185,,,1439,,4448.068182991384,,,,,276,DEU,2021/06/16,106,63653046,1388492
Germany,6/17/21,3727668,90277,,,901,,4449.143568018909,,,,,276,DEU,2021/06/17,92,64763343,1110297
Germany,6/18/21,3728601,90374,,,933,,4450.25714652133,,,,,276,DEU,2021/06/18,97,65738489,975146
Germany,6/19/21,3729597,90390,,,996,,4451.44591842745,,,,,276,DEU,2021/06/19,16,65738489,0
Germany,6/20/21,3730126,90400,,,529,,4452.077304309316,,,,,276,DEU,2021/06/20,10,66454623,716134
Germany,6/21/21,3730619,90477,,,493,,4452.665722531924,,,,,276,DEU,2021/06/21,77,67116671,662048
Germany,6/22/21,3731304,90553,,,685,,4453.483301603905,,,,,276,DEU,2021/06/22,76,68167982,1051311
Germany,6/23/21,3732439,90620,,,1135,,4454.837976416604,,,,,276,DEU,2021/06/23,67,69516383,1348401
Germany,6/24/21,3732914,90685,,,475,,4455.404910809583,,,,,276,DEU,2021/06/24,65,70536404,1020021
Germany,6/25/21,3733665,90752,,,751,,4456.301263923536,,,,,276,DEU,2021/06/25,67,71437514,901110
Germany,6/26/21,3734153,90761,,,488,,4456.883714415691,,,,,276,DEU,2021/06/26,9,71437514,0
Germany,6/27/21,3734489,90768,,,336,,4457.284745902094,,,,,276,DEU,2021/06/27,7,72153878,716364
Germany,6/28/21,3734830,90826,,,341,,4457.691745118948,,,,,276,DEU,2021/06/28,58,72806699,652821
Germany,6/29/21,3735399,90883,,,569,,4458.3708728444335,,,,,276,DEU,2021/06/29,57,73754612,947913
Germany,6/30/21,3736205,90945,,,806,,4459.332870993363,,,,,276,DEU,2021/06/30,62,74871502,1116890
Germany,7/1/21,3736959,91014,,,754,,4460.232804745587,,,,,276,DEU,2021/07/01,69,74871502,0
Germany,7/2/21,3737630,91032,,,671,,4461.033674172301,,,,,276,DEU,2021/07/02,18,75781404,909902
Germany,7/3/21,3738059,91040,,,429,,4461.545705445118,,,,,276,DEU,2021/07/03,8,75781404,0
Germany,7/4/21,3738470,91039,,,411,,4462.036252888307,,,,,276,DEU,2021/07/04,,77332207,1550803
Germany,7/5/21,3738862,91068,,,392,,4462.504122955776,,,,,276,DEU,2021/07/05,29,77332207,0
Germany,7/6/21,3739575,91118,,,713,,4463.355121318291,,,,,276,DEU,2021/07/06,50,77892414,560207
Germany,7/7/21,3740567,91148,,,992,,4464.53911904005,,,,,276,DEU,2021/07/07,30,79729251,1836837
Germany,7/8/21,3741470,91197,,,903,,4465.616891159756,,,,,276,DEU,2021/07/08,49,80596825,867574
Germany,7/9/21,3742355,91232,,,885,,4466.673179449834,,,,,276,DEU,2021/07/09,35,81333461,736636
Germany,7/10/21,3743164,91239,,,809,,4467.638758237034,,,,,276,DEU,2021/07/10,7,81333461,0
Germany,7/11/21,3743732,91241,,,568,,4468.316692416429,,,,,276,DEU,2021/07/11,2,81333461,0
Ghana,6/13/21,94493,789,,,0,,304.10056079332037,,,,,288,GHA,2021/06/13,0,1228216,0
Ghana,6/15/21,94699,790,,,206,,304.76351694375927,,,,,288,GHA,2021/06/15,1,1228216,0
Ghana,6/16/21,94824,790,,,125,,305.16579616125864,,,,,288,GHA,2021/06/16,0,1228216,0
Ghana,6/18/21,94913,793,,,89,,305.4522189641181,,,,,288,GHA,2021/06/18,3,1228216,0
Ghana,6/21/21,95059,794,,,146,,305.92208109015735,,,,,288,GHA,2021/06/21,1,1232876,0
Ghana,6/22/21,95236,794,,,177,,306.49170846213644,,,,,288,GHA,2021/06/22,0,1232876,0
Ghana,6/24/21,95259,794,,,23,,306.5657278381563,,,,,288,GHA,2021/06/24,0,1232876,0
Ghana,6/27/21,95369,795,,,110,,306.91973354955576,,,,,288,GHA,2021/06/27,1,1232876,0
Ghana,6/28/21,95476,795,,,107,,307.2640845597352,,,,,288,GHA,2021/06/28,0,1232876,0
Ghana,6/29/21,95642,795,,,166,,307.7983113605743,,,,,288,GHA,2021/06/29,0,1232876,0
Ghana,6/30/21,95914,796,,,272,,308.6736709378529,,,,,288,GHA,2021/06/30,1,1232876,0
Ghana,7/3/21,96067,796,,,153,,309.166060700072,,,,,288,GHA,2021/07/03,0,1232876,0
Ghana,7/4/21,96317,796,,,250,,309.9706191350707,,,,,288,GHA,2021/07/04,0,1232876,0
Ghana,7/5/21,96402,796,,,85,,310.2441690029703,,,,,288,GHA,2021/07/05,0,1261677,28801
Ghana,7/7/21,96708,797,,,306,,311.22894852740865,,,,,288,GHA,2021/07/07,1,1261677,0
Ghana,7/8/21,96971,797,,,263,,312.07534400102725,,,,,288,GHA,2021/07/08,0,1261677,0
Ghana,7/10/21,97130,799,,,159,,312.5870431656864,,,,,288,GHA,2021/07/10,2,1261677,0
Ghana,7/11/21,97585,801,,,455,,314.051339517384,,,,,288,GHA,2021/07/11,2,1261677,0
Greece,6/13/21,414933,12419,,,297,,3980.9150022795616,,,,,300,GRC,2021/06/13,17,6835783,65750
Greece,6/14/21,415401,12437,,,468,,3985.4050481931595,,,,,300,GRC,2021/06/14,18,6938959,103176
Greece,6/15/21,416195,12459,,,794,,3993.0227756619556,,,,,300,GRC,2021/06/15,22,7041432,102473
Greece,6/16/21,416741,12472,,,546,,3998.261162561153,,,,,300,GRC,2021/06/16,13,7041432,0
Greece,6/17/21,417253,12488,,,512,,4003.1733495435506,,,,,300,GRC,2021/06/17,16,7244517,203085
Greece,6/18/21,417706,12508,,,453,,4007.5194837291483,,,,,300,GRC,2021/06/18,20,7244517,0
Greece,6/19/21,418095,12528,,,389,,4011.2515945419464,,,,,300,GRC,2021/06/19,20,7345346,100829
Greece,6/20/21,418342,12542,,,247,,4013.621340996345,,,,,300,GRC,2021/06/20,14,7446861,101515
Greece,6/21/21,418548,12559,,,206,,4015.597728727544,,,,,300,GRC,2021/06/21,17,7510968,64107
Greece,6/22/21,418943,12575,,,395,,4019.387404231542,,,,,300,GRC,2021/06/22,16,7616421,105453
Greece,6/23/21,419455,12589,,,512,,4024.2995912139395,,,,,300,GRC,2021/06/23,14,7722093,105672
Greece,6/24/21,419909,12604,,,454,,4028.655319514737,,,,,300,GRC,2021/06/24,15,7722093,0
Greece,6/25/21,420295,12625,,,386,,4032.3586479819355,,,,,300,GRC,2021/06/25,21,7822697,100604
Greece,6/26/21,420670,12637,,,375,,4035.9564411819338,,,,,300,GRC,2021/06/26,12,7925253,102556
Greece,6/27/21,420905,12655,,,235,,4038.2110582539326,,,,,300,GRC,2021/06/27,18,8098959,173706
Greece,6/28/21,421266,12663,,,361,,4041.6745338411306,,,,,300,GRC,2021/06/28,8,8202338,103379
Greece,6/29/21,421829,12676,,,563,,4047.076020698728,,,,,300,GRC,2021/06/29,13,8299173,96835
Greece,6/30/21,422456,12687,,,627,,4053.091530929125,,,,,300,GRC,2021/06/30,11,8391535,92362
Greece,7/1/21,423185,12691,,,729,,4060.085640909921,,,,,300,GRC,2021/07/01,4,8475823,84288
Greece,7/2/21,424165,12701,,,980,,4069.4878738059165,,,,,300,GRC,2021/07/02,10,8559280,83457
Greece,7/3/21,425347,12710,,,1182,,4080.828117972311,,,,,300,GRC,2021/07/03,9,8641748,82468
Greece,7/4/21,425964,12716,,,617,,4086.7476870507076,,,,,300,GRC,2021/07/04,6,8710475,68727
Greece,7/5/21,426963,12722,,,999,,4096.332208135503,,,,,300,GRC,2021/07/05,6,8802118,91643
Greece,7/6/21,429144,12730,,,2181,,4117.256973386692,,,,,300,GRC,2021/07/06,8,8884422,82304
Greece,7/7/21,430960,12739,,,1816,,4134.679886589883,,,,,300,GRC,2021/07/07,9,8966023,81601
Greece,7/8/21,433021,12749,,,2061,,4154.453358017073,,,,,300,GRC,2021/07/08,10,9050766,84743
Greece,7/9/21,435018,12761,,,1997,,4173.612806071463,,,,,300,GRC,2021/07/09,12,9138465,87699
Greece,7/10/21,437345,12763,,,2327,,4195.938312141851,,,,,300,GRC,2021/07/10,2,9228699,90234
Greece,7/11/21,438809,12768,,,1464,,4209.984096794645,,,,,300,GRC,2021/07/11,5,9233521,4822
Grenada,6/13/21,161,1,,,0,,143.0869453159022,,,,,308,GRD,2021/06/13,0,26975,0
Grenada,7/11/21,161,1,,,0,,143.0869453159022,,,,,308,GRD,2021/07/11,0,34331,0
Guatemala,6/13/21,271703,8455,,,572,,1516.5749428974254,,,,,320,GTM,2021/06/13,16,664722,3074
Guatemala,6/14/21,271990,8465,,,287,,1518.1769016855565,,,,,320,GTM,2021/06/14,10,667044,2322
Guatemala,6/15/21,273730,8500,,,1740,,1527.889125697222,,,,,320,GTM,2021/06/15,35,683752,16708
Guatemala,6/16/21,275202,8527,,,1472,,1536.1054439415732,,,,,320,GTM,2021/06/16,27,712099,28347
Guatemala,6/17/21,276927,8549,,,1725,,1545.7339418841725,,,,,320,GTM,2021/06/17,22,745323,33224
Guatemala,6/18/21,278409,8595,,,1482,,1554.0060775079014,,,,,320,GTM,2021/06/18,46,775390,30067
Guatemala,6/19/21,279947,8645,,,1538,,1562.5907904561436,,,,,320,GTM,2021/06/19,50,805585,30195
Guatemala,6/20/21,280507,8694,,,560,,1565.7165637012772,,,,,320,GTM,2021/06/20,49,808754,3169
Guatemala,6/21/21,280854,8735,,,347,,1567.6534267656725,,,,,320,GTM,2021/06/21,41,813278,4524
Guatemala,6/22/21,282713,8785,,,1859,,1578.0298775919289,,,,,320,GTM,2021/06/22,50,836639,23361
Guatemala,6/23/21,284741,8845,,,2028,,1589.349642129663,,,,,320,GTM,2021/06/23,60,859739,23100
Guatemala,6/24/21,286708,8894,,,1967,,1600.3289206531952,,,,,320,GTM,2021/06/24,49,880570,20831
Guatemala,6/25/21,288987,8960,,,2279,,1613.0497014133016,,,,,320,GTM,2021/06/25,66,900370,19800
Guatemala,6/26/21,290852,9008,,,1865,,1623.4596426671844,,,,,320,GTM,2021/06/26,48,918047,17677
Guatemala,6/27/21,291595,9050,,,743,,1627.6068739549241,,,,,320,GTM,2021/06/27,42,920215,2168
Guatemala,6/28/21,291977,9089,,,382,,1629.7390978471403,,,,,320,GTM,2021/06/28,39,922560,2345
Guatemala,6/29/21,292674,9147,,,697,,1633.6295691897444,,,,,320,GTM,2021/06/29,58,925387,2827
Guatemala,6/30/21,293583,9215,,,909,,1638.7033689751488,,,,,320,GTM,2021/06/30,68,938005,12618
Guatemala,7/1/21,296438,9282,,,2855,,1654.639230787393,,,,,320,GTM,2021/07/01,67,948878,10873
Guatemala,7/2/21,298904,9350,,,2466,,1668.4037965418565,,,,,320,GTM,2021/07/02,68,957886,9008
Guatemala,7/3/21,301189,9419,,,2285,,1681.1580677295897,,,,,320,GTM,2021/07/03,69,967318,9432
Guatemala,7/4/21,302012,9461,,,823,,1685.7518380523486,,,,,320,GTM,2021/07/04,42,968734,1416
Guatemala,7/5/21,302534,9498,,,522,,1688.665505255848,,,,,320,GTM,2021/07/05,37,970183,1449
Guatemala,7/6/21,305319,9548,,,2785,,1704.2106454124505,,,,,320,GTM,2021/07/06,50,980255,10072
Guatemala,7/7/21,308273,9573,,,2954,,1720.6990992805306,,,,,320,GTM,2021/07/07,25,992483,12228
Guatemala,7/8/21,311342,9609,,,3069,,1737.8294530114508,,,,,320,GTM,2021/07/08,36,1002959,10476
Guatemala,7/9/21,314302,9643,,,2960,,1754.3513973071574,,,,,320,GTM,2021/07/09,34,1014644,11685
Guatemala,7/10/21,317311,9688,,,3009,,1771.1468467618133,,,,,320,GTM,2021/07/10,45,1028399,13755
Guatemala,7/11/21,318541,9713,,,1230,,1778.012384425232,,,,,320,GTM,2021/07/11,25,1028399,0
Guinea,6/13/21,23398,167,,,9,,178.16470404769984,,,,,324,GIN,2021/06/13,0,396675,0
Guinea,6/17/21,23431,167,,,33,,178.4159834405357,,,,,324,GIN,2021/06/17,0,441446,26578
Guinea,6/18/21,23450,167,,,19,,178.56065945459275,,,,,324,GIN,2021/06/18,0,441446,0
Guinea,6/19/21,23450,168,,,0,,178.56065945459275,,,,,324,GIN,2021/06/19,1,441446,0
Guinea,6/21/21,23535,168,,,85,,179.20789425432156,,,,,324,GIN,2021/06/21,0,467027,0
Guinea,6/22/21,23543,168,,,8,,179.26881047076662,,,,,324,GIN,2021/06/22,0,474743,7716
Guinea,6/23/21,23579,168,,,36,,179.5429334447694,,,,,324,GIN,2021/06/23,0,474743,0
Guinea,6/24/21,23615,168,,,36,,179.81705641877218,,,,,324,GIN,2021/06/24,0,524765,50022
Guinea,6/25/21,23653,168,,,38,,180.10640844688623,,,,,324,GIN,2021/06/25,0,524765,0
Guinea,6/26/21,23692,168,,,39,,180.40337500205592,,,,,324,GIN,2021/06/26,0,531142,6377
Guinea,6/28/21,23744,168,,,52,,180.79933040894883,,,,,324,GIN,2021/06/28,0,536262,5120
Guinea,6/29/21,23753,169,,,9,,180.86786115244954,,,,,324,GIN,2021/06/29,1,540698,4436
Guinea,6/30/21,23770,171,,,17,,180.9973081123953,,,,,324,GIN,2021/06/30,2,543078,2380
Guinea,7/1/21,23787,172,,,17,,181.12675507234104,,,,,324,GIN,2021/07/01,1,570658,27580
Guinea,7/2/21,23807,172,,,20,,181.27904561345372,,,,,324,GIN,2021/07/02,0,570658,0
Guinea,7/5/21,23871,173,,,64,,181.7663753450142,,,,,324,GIN,2021/07/05,1,578437,7779
Guinea,7/6/21,23895,174,,,24,,181.9491239943494,,,,,324,GIN,2021/07/06,1,578437,0
Guinea,7/7/21,23945,174,,,50,,182.32985034713107,,,,,324,GIN,2021/07/07,0,720864,142427
Guinea,7/8/21,23999,174,,,54,,182.74103480813523,,,,,324,GIN,2021/07/08,0,720864,0
Guinea,7/9/21,24020,175,,,21,,182.90093987630354,,,,,324,GIN,2021/07/09,1,720864,0
Guinea,7/10/21,24065,176,,,45,,183.24359359380702,,,,,324,GIN,2021/07/10,1,734918,14054
Guinea,7/11/21,24117,177,,,52,,183.63954900069993,,,,,324,GIN,2021/07/11,1,734918,0
Guinea-Bissau,6/13/21,3803,69,,,1,,193.24206630291292,,,,,624,GNB,2021/06/13,0,,
Guinea-Bissau,6/16/21,3810,69,,,7,,193.5977577212985,,,,,624,GNB,2021/06/16,0,,
Guinea-Bissau,6/17/21,3819,69,,,9,,194.05507525922283,,,,,624,GNB,2021/06/17,0,,
Guinea-Bissau,6/18/21,3824,69,,,5,,194.30914055806969,,,,,624,GNB,2021/06/18,0,,
Guinea-Bissau,6/19/21,3825,69,,,1,,194.35995361783904,,,,,624,GNB,2021/06/19,0,,
Guinea-Bissau,6/22/21,3834,69,,,9,,194.81727115576336,,,,,624,GNB,2021/06/22,0,,
Guinea-Bissau,6/23/21,3839,69,,,5,,195.07133645461022,,,,,624,GNB,2021/06/23,0,,
Guinea-Bissau,6/24/21,3844,69,,,5,,195.32540175345707,,,,,624,GNB,2021/06/24,0,,
Guinea-Bissau,6/25/21,3845,69,,,1,,195.37621481322643,,,,,624,GNB,2021/06/25,0,,
Guinea-Bissau,6/26/21,3846,69,,,1,,195.4270278729958,,,,,624,GNB,2021/06/26,0,,
Guinea-Bissau,6/29/21,3853,69,,,7,,195.7827192913814,,,,,624,GNB,2021/06/29,0,,
Guinea-Bissau,6/30/21,3859,69,,,6,,196.0875976499976,,,,,624,GNB,2021/06/30,0,,
Guinea-Bissau,7/1/21,3869,69,,,10,,196.5957282476913,,,,,624,GNB,2021/07/01,0,,
Guinea-Bissau,7/2/21,3880,69,,,11,,197.15467190515437,,,,,624,GNB,2021/07/02,0,,
Guinea-Bissau,7/3/21,3881,69,,,1,,197.20548496492376,,,,,624,GNB,2021/07/03,0,,
Guinea-Bissau,7/6/21,3901,70,,,20,,198.22174616031114,,,,,624,GNB,2021/07/06,1,,
Guinea-Bissau,7/7/21,3906,70,,,5,,198.475811459158,,,,,624,GNB,2021/07/07,0,,
Guinea-Bissau,7/8/21,3921,70,,,15,,199.23800735569853,,,,,624,GNB,2021/07/08,0,,
Guinea-Bissau,7/9/21,3934,70,,,13,,199.89857713270032,,,,,624,GNB,2021/07/09,0,,
Guinea-Bissau,7/10/21,3940,70,,,6,,200.20345549131656,,,,,624,GNB,2021/07/10,0,,
Guinea-Bissau,7/11/21,3947,70,,,7,,200.55914690970215,,,,,624,GNB,2021/07/11,0,,
Guyana,6/13/21,18386,426,,,83,,2337.523313572154,,,,,328,GUY,2021/06/13,2,300591,6538
Guyana,6/14/21,18446,430,,,60,,2345.1514762401803,,,,,328,GUY,2021/06/14,4,300591,0
Guyana,6/15/21,18530,437,,,84,,2355.830903975417,,,,,328,GUY,2021/06/15,7,300591,0
Guyana,6/16/21,18658,438,,,128,,2372.104317667206,,,,,328,GUY,2021/06/16,1,300591,0
Guyana,6/17/21,18733,441,,,75,,2381.639521002239,,,,,328,GUY,2021/06/17,3,315816,15225
Guyana,6/18/21,18837,442,,,104,,2394.8616696268177,,,,,328,GUY,2021/06/18,1,315816,0
Guyana,6/19/21,18973,444,,,136,,2412.1521716743437,,,,,328,GUY,2021/06/19,2,315816,0
Guyana,6/20/21,19096,447,,,123,,2427.789905143797,,,,,328,GUY,2021/06/20,3,319096,3280
Guyana,6/21/21,19144,449,,,48,,2433.8924352782183,,,,,328,GUY,2021/06/21,2,319096,0
Guyana,6/22/21,19234,452,,,90,,2445.334679280257,,,,,328,GUY,2021/06/22,3,319096,0
Guyana,6/24/21,19565,458,,,331,,2487.4167099988686,,,,,328,GUY,2021/06/24,6,326325,0
Guyana,6/25/21,19674,459,,,109,,2501.274538845783,,,,,328,GUY,2021/06/25,1,326325,0
Guyana,6/26/21,19774,462,,,100,,2513.988143292493,,,,,328,GUY,2021/06/26,3,326325,0
Guyana,6/27/21,19877,462,,,103,,2527.0831558726045,,,,,328,GUY,2021/06/27,0,335091,8766
Guyana,6/28/21,19891,466,,,14,,2528.863060495144,,,,,328,GUY,2021/06/28,4,335091,0
Guyana,6/29/21,19959,468,,,68,,2537.5083115189072,,,,,328,GUY,2021/06/29,2,335091,0
Guyana,6/30/21,20055,469,,,96,,2549.713371787749,,,,,328,GUY,2021/06/30,1,340020,4929
Guyana,7/1/21,20142,473,,,87,,2560.774207656387,,,,,328,GUY,2021/07/01,4,340020,0
Guyana,7/2/21,20231,477,,,89,,2572.089315613959,,,,,328,GUY,2021/07/02,4,340020,0
Guyana,7/3/21,20305,478,,,74,,2581.497382904525,,,,,328,GUY,2021/07/03,1,346626,6606
Guyana,7/4/21,20378,478,,,73,,2590.7783141506234,,,,,328,GUY,2021/07/04,0,346626,0
Guyana,7/5/21,20389,478,,,11,,2592.1768106397612,,,,,328,GUY,2021/07/05,0,346626,0
Guyana,7/6/21,20568,482,,,179,,2614.9341625993725,,,,,328,GUY,2021/07/06,4,346626,0
Guyana,7/7/21,20645,484,,,77,,2624.72363802334,,,,,328,GUY,2021/07/07,2,350190,3564
Guyana,7/8/21,20757,486,,,112,,2638.962875003655,,,,,328,GUY,2021/07/08,2,354014,3824
Guyana,7/9/21,20834,489,,,77,,2648.752350427622,,,,,328,GUY,2021/07/09,3,354014,0
Guyana,7/10/21,20924,492,,,90,,2660.1945944296613,,,,,328,GUY,2021/07/10,3,354014,0
Guyana,7/11/21,20953,492,,,29,,2663.8815397192075,,,,,328,GUY,2021/07/11,0,354014,0
Haiti,6/13/21,16079,346,,,0,,141.01252765503946,,,,,332,HTI,2021/06/13,0,,
Haiti,6/14/21,16561,355,,,482,,145.239658591648,,,,,332,HTI,2021/06/14,9,,
Haiti,6/15/21,16662,358,,,101,,146.12542669247262,,,,,332,HTI,2021/06/15,3,,
Haiti,6/17/21,16859,361,,,197,,147.85311298814045,,,,,332,HTI,2021/06/17,3,,
Haiti,6/21/21,17061,369,,,202,,149.62464918978966,,,,,332,HTI,2021/06/21,8,,
Haiti,6/23/21,17603,388,,,542,,154.37797899817522,,,,,332,HTI,2021/06/23,19,,
Haiti,6/25/21,17963,400,,,360,,157.5351722288372,,,,,332,HTI,2021/06/25,12,,
Haiti,6/28/21,18212,413,,,249,,159.71889754671176,,,,,332,HTI,2021/06/28,13,,
Haiti,6/29/21,18341,415,,,129,,160.8502251210323,,,,,332,HTI,2021/06/29,2,,
Haiti,6/30/21,18562,425,,,221,,162.78839096541094,,,,,332,HTI,2021/06/30,10,,
Haiti,7/1/21,18658,436,,,96,,163.63030916025414,,,,,332,HTI,2021/07/01,11,,
Haiti,7/5/21,18952,451,,,294,,166.20868363196143,,,,,332,HTI,2021/07/05,15,,
Haiti,7/6/21,19107,462,,,155,,167.56803071738534,,,,,332,HTI,2021/07/06,11,,
Haiti,7/7/21,19172,467,,,65,,168.13807949514376,,,,,332,HTI,2021/07/07,5,,
Haiti,7/9/21,19220,471,,,48,,168.55903859256534,,,,,332,HTI,2021/07/09,4,,
Haiti,7/11/21,19220,471,,,0,,168.55903859256534,,,,,332,HTI,2021/07/11,0,,
Holy See,6/13/21,27,0,,,0,,3337.453646477132,,,,,336,VAT,2021/06/13,0,,
Holy See,7/11/21,27,0,,,0,,3337.453646477132,,,,,336,VAT,2021/07/11,0,,
Honduras,6/13/21,247728,6631,,,654,,2501.1388638500384,,,,,340,HND,2021/06/13,25,460245,0
Honduras,6/14/21,248115,6653,,,387,,2505.0461361014995,,,,,340,HND,2021/06/14,22,479851,19606
Honduras,6/15/21,249118,6674,,,1003,,2515.172735760971,,,,,340,HND,2021/06/15,21,479851,0
Honduras,6/16/21,249931,6691,,,813,,2523.3810363822577,,,,,340,HND,2021/06/16,17,479851,0
Honduras,6/18/21,251149,6719,,,1218,,2535.6783428480967,,,,,340,HND,2021/06/18,28,488859,0
Honduras,6/19/21,253128,6759,,,1979,,2555.658941777403,,,,,340,HND,2021/06/19,40,497563,8704
Honduras,6/20/21,253875,6766,,,747,,2563.2008858906884,,,,,340,HND,2021/06/20,7,541792,44229
Honduras,6/21/21,254194,6772,,,319,,2566.421609012694,,,,,340,HND,2021/06/21,6,541792,0
Honduras,6/22/21,255117,6818,,,923,,2575.7405038139823,,,,,340,HND,2021/06/22,46,541792,0
Honduras,6/23/21,255663,6844,,,546,,2581.2530894710826,,,,,340,HND,2021/06/23,26,591888,50096
Honduras,6/24/21,256818,6879,,,1155,,2592.9143283611024,,,,,340,HND,2021/06/24,35,591888,0
Honduras,6/25/21,258349,6902,,,1531,,2608.371780084583,,,,,340,HND,2021/06/25,23,679496,87608
Honduras,6/26/21,259628,6916,,,1279,,2621.2849615047867,,,,,340,HND,2021/06/26,14,679496,0
Honduras,6/28/21,260331,6922,,,703,,2628.3826679460713,,,,,340,HND,2021/06/28,6,684035,0
Honduras,6/29/21,262069,6980,,,1738,,2645.9300559901008,,,,,340,HND,2021/06/29,58,684035,0
Honduras,6/30/21,262760,7005,,,691,,2652.906606702658,,,,,340,HND,2021/06/30,25,684035,0
Honduras,7/1/21,263376,7030,,,616,,2659.1259341106684,,,,,340,HND,2021/07/01,25,684035,0
Honduras,7/2/21,265174,7059,,,1798,,2677.2791007983355,,,,,340,HND,2021/07/02,29,684035,0
Honduras,7/3/21,266918,7081,,,1744,,2694.887066706729,,,,,340,HND,2021/07/03,22,684035,0
Honduras,7/4/21,267858,7089,,,940,,2704.3775987903814,,,,,340,HND,2021/07/04,8,684035,0
Honduras,7/5/21,269000,7129,,,1142,,2715.9075856409463,,,,,340,HND,2021/07/05,40,903581,219546
Honduras,7/6/21,270020,7149,,,1020,,2726.205822582782,,,,,340,HND,2021/07/06,20,903581,0
Honduras,7/7/21,270689,7175,,,669,,2732.9602544593386,,,,,340,HND,2021/07/07,26,903581,0
Honduras,7/8/21,271619,7192,,,930,,2742.349823435718,,,,,340,HND,2021/07/08,17,980363,76782
Honduras,7/9/21,272730,7221,,,1111,,2753.566824653737,,,,,340,HND,2021/07/09,29,980363,0
Honduras,7/10/21,273702,7250,,,972,,2763.380438680663,,,,,340,HND,2021/07/10,29,980363,0
Honduras,7/11/21,274478,7259,,,776,,2771.2151758050395,,,,,340,HND,2021/07/11,9,980363,0
Hungary,6/13/21,806790,29904,,,0,,8351.560761256062,,,,,348,HUN,2021/06/13,0,9424351,0
Hungary,6/14/21,807045,29925,,,255,,8354.20041716915,,,,,348,HUN,2021/06/14,21,9424351,0
Hungary,6/15/21,807102,29935,,,57,,8354.790457902664,,,,,348,HUN,2021/06/15,10,9424351,0
Hungary,6/16/21,807209,29944,,,107,,8355.89807822698,,,,,348,HUN,2021/06/16,9,9249943,-174408
Hungary,6/17/21,807322,29948,,,113,,8357.06780810219,,,,,348,HUN,2021/06/17,4,9496972,247029
Hungary,6/18/21,807428,29950,,,106,,8358.16507683469,,,,,348,HUN,2021/06/18,2,9496972,0
Hungary,6/21/21,807630,29959,,,202,,8360.25609838153,,,,,348,HUN,2021/06/21,9,9496972,0
Hungary,6/22/21,807684,29963,,,54,,8360.815084339594,,,,,348,HUN,2021/06/22,4,9496972,0
Hungary,6/23/21,807775,29971,,,91,,8361.757079194853,,,,,348,HUN,2021/06/23,8,9496972,0
Hungary,6/24/21,807844,29972,,,69,,8362.471339030159,,,,,348,HUN,2021/06/24,1,9839749,342777
Hungary,6/25/21,807910,29980,,,66,,8363.154544090017,,,,,348,HUN,2021/06/25,8,9839749,0
Hungary,6/28/21,808042,29989,,,132,,8364.520954209733,,,,,348,HUN,2021/06/28,9,9839749,0
Hungary,6/29/21,808076,29991,,,34,,8364.87290833148,,,,,348,HUN,2021/06/29,2,9839749,0
Hungary,6/30/21,808128,29992,,,52,,8365.411191105912,,,,,348,HUN,2021/06/30,1,9839749,0
Hungary,7/1/21,808160,29992,,,32,,8365.742442044026,,,,,348,HUN,2021/07/01,0,10155466,315717
Hungary,7/2/21,808197,29992,,,37,,8366.12545094122,,,,,348,HUN,2021/07/02,0,10155466,0
Hungary,7/5/21,808262,29996,,,65,,8366.79830440926,,,,,348,HUN,2021/07/05,4,10155466,0
Hungary,7/6/21,808294,29998,,,32,,8367.129555347374,,,,,348,HUN,2021/07/06,2,10155466,0
Hungary,7/7/21,808338,29999,,,44,,8367.58502538728,,,,,348,HUN,2021/07/07,1,10155466,0
Hungary,7/8/21,808393,30004,,,55,,8368.15436293716,,,,,348,HUN,2021/07/08,5,10155466,0
